Year,State,State_code,State_Minimum_Wage,State_Minimum_Wage_2020_Dollars,Federal_Minimum_Wage,Federal_Minimum_Wage_2020_Dollars,Effective_Minimum_Wage,Effective_Minimum_Wage_2020_Dollars
1999,New Jersey,NJ,5.05,7.84,5.15,8,5.15,8
1999,New Mexico,NM,4.25,6.6,5.15,8,5.15,8
1999,New York,NY,4.25,6.6,5.15,8,5.15,8
1999,North Carolina,NC,5.15,8,5.15,8,5.15,8
1999,North Dakota,ND,5.15,8,5.15,8,5.15,8
1999,Ohio,OH,4.25,6.6,5.15,8,5.15,8
1999,Oklahoma,OK,5.15,8,5.15,8,5.15,8
1999,Oregon,OR,6,9.32,5.15,8,6,9.32
1999,Pennsylvania,PA,5.15,8,5.15,8,5.15,8
1999,Puerto Rico,None,1.2,1.86,5.15,8,5.15,8
1999,Rhode Island,RI,5.15,8,5.15,8,5.15,8
1999,South Carolina,SC,0,0,5.15,8,5.15,8
1999,South Dakota,SD,5.15,8,5.15,8,5.15,8
1999,Tennessee,TN,0,0,5.15,8,5.15,8
1999,Texas,TX,3.35,5.2,5.15,8,5.15,8
1999,U.S. Virgin Islands,None,4.65,7.22,5.15,8,5.15,8
1999,Utah,UT,5.15,8,5.15,8,5.15,8
1999,Vermont,VT,5.25,8.15,5.15,8,5.25,8.15
1999,Virginia,VA,5.15,8,5.15,8,5.15,8
1999,Washington,WA,4.9,7.61,5.15,8,5.15,8
1999,West Virginia,WV,4.75,7.37,5.15,8,5.15,8
1999,Wisconsin,WI,5.15,8,5.15,8,5.15,8
1999,Wyoming,WY,1.6,2.48,5.15,8,5.15,8
2000,Alabama,AL,0,0,5.15,7.74,5.15,7.74
2000,Alaska,AK,5.65,8.49,5.15,7.74,5.65,8.49
2000,Arizona,AZ,0,0,5.15,7.74,5.15,7.74
2000,Arkansas,AR,5.15,7.74,5.15,7.74,5.15,7.74
2000,California,CA,5.75,8.64,5.15,7.74,5.75,8.64
2000,Colorado,CO,5.15,7.74,5.15,7.74,5.15,7.74
2000,Connecticut,CT,6.15,9.24,5.15,7.74,6.15,9.24
2000,Delaware,DE,5.65,8.49,5.15,7.74,5.65,8.49
2000,District of Columbia,DC,6.15,9.24,5.15,7.74,6.15,9.24
2000,Florida,FL,0,0,5.15,7.74,5.15,7.74
2000,Georgia,GA,3.25,4.88,5.15,7.74,5.15,7.74
2000,Guam,None,5.15,7.74,5.15,7.74,5.15,7.74
2000,Hawaii,HI,5.25,7.89,5.15,7.74,5.25,7.89
2000,Idaho,ID,5.15,7.74,5.15,7.74,5.15,7.74
2000,Illinois,IL,5.15,7.74,5.15,7.74,5.15,7.74
2000,Indiana,IN,5.15,7.74,5.15,7.74,5.15,7.74
2000,Iowa,IA,5.15,7.74,5.15,7.74,5.15,7.74
2000,Kansas,KS,2.65,3.98,5.15,7.74,5.15,7.74
2000,Kentucky,KY,5.15,7.74,5.15,7.74,5.15,7.74
2000,Louisiana,LA,0,0,5.15,7.74,5.15,7.74
2000,Maine,ME,5.15,7.74,5.15,7.74,5.15,7.74
2000,Maryland,MD,5.15,7.74,5.15,7.74,5.15,7.74
2000,Massachusetts,MA,6,9.01,5.15,7.74,6,9.01
2000,Michigan,MI,5.15,7.74,5.15,7.74,5.15,7.74
2000,Minnesota,MN,4.9,7.36,5.15,7.74,5.15,7.74
2000,Mississippi,MS,0,0,5.15,7.74,5.15,7.74
2000,Missouri,MO,5.15,7.74,5.15,7.74,5.15,7.74
2000,Montana,MT,4,6.01,5.15,7.74,5.15,7.74
2000,Nebraska,NE,5.15,7.74,5.15,7.74,5.15,7.74
2000,Nevada,NV,5.15,7.74,5.15,7.74,5.15,7.74
2000,New Hampshire,NH,5.15,7.74,5.15,7.74,5.15,7.74
2000,New Jersey,NJ,5.15,7.74,5.15,7.74,5.15,7.74
2000,New Mexico,NM,4.25,6.38,5.15,7.74,5.15,7.74
2000,New York,NY,4.25,6.38,5.15,7.74,5.15,7.74
2000,North Carolina,NC,5.15,7.74,5.15,7.74,5.15,7.74
2000,North Dakota,ND,5.15,7.74,5.15,7.74,5.15,7.74
2000,Ohio,OH,2.8,4.21,5.15,7.74,5.15,7.74
2000,Oklahoma,OK,2,3,5.15,7.74,5.15,7.74
2000,Oregon,OR,6.5,9.76,5.15,7.74,6.5,9.76
2000,Pennsylvania,PA,5.15,7.74,5.15,7.74,5.15,7.74
2000,Puerto Rico,None,3.61,5.42,5.15,7.74,5.15,7.74
2000,Rhode Island,RI,5.65,8.49,5.15,7.74,5.65,8.49
2000,South Carolina,SC,0,0,5.15,7.74,5.15,7.74
2000,South Dakota,SD,5.15,7.74,5.15,7.74,5.15,7.74
2000,Tennessee,TN,0,0,5.15,7.74,5.15,7.74
2000,Texas,TX,3.35,5.03,5.15,7.74,5.15,7.74
2000,U.S. Virgin Islands,None,4.3,6.46,5.15,7.74,5.15,7.74
2000,Utah,UT,5.15,7.74,5.15,7.74,5.15,7.74
2000,Vermont,VT,5.75,8.64,5.15,7.74,5.75,8.64
2000,Virginia,VA,5.15,7.74,5.15,7.74,5.15,7.74
2000,Washington,WA,6.5,9.76,5.15,7.74,6.5,9.76
2000,West Virginia,WV,5.15,7.74,5.15,7.74,5.15,7.74
2000,Wisconsin,WI,5.15,7.74,5.15,7.74,5.15,7.74
2000,Wyoming,WY,1.6,2.4,5.15,7.74,5.15,7.74
2001,Alabama,AL,0,0,5.15,7.52,5.15,7.52
2001,Alaska,AK,5.65,8.25,5.15,7.52,5.65,8.25
2001,Arizona,AZ,0,0,5.15,7.52,5.15,7.52
2001,Arkansas,AR,5.15,7.52,5.15,7.52,5.15,7.52
2001,California,CA,6.25,9.13,5.15,7.52,6.25,9.13
2001,Colorado,CO,5.15,7.52,5.15,7.52,5.15,7.52
2001,Connecticut,CT,6.4,9.35,5.15,7.52,6.4,9.35
2001,Delaware,DE,6.15,8.98,5.15,7.52,6.15,8.98
2001,District of Columbia,DC,6.15,8.98,5.15,7.52,6.15,8.98
2001,Florida,FL,0,0,5.15,7.52,5.15,7.52
2001,Georgia,GA,3.25,4.75,5.15,7.52,5.15,7.52
2001,Guam,None,5.15,7.52,5.15,7.52,5.15,7.52
2001,Hawaii,HI,5.25,7.67,5.15,7.52,5.25,7.67
2001,Idaho,ID,5.15,7.52,5.15,7.52,5.15,7.52
2001,Illinois,IL,5.15,7.52,5.15,7.52,5.15,7.52
2001,Indiana,IN,5.15,7.52,5.15,7.52,5.15,7.52
2001,Iowa,IA,5.15,7.52,5.15,7.52,5.15,7.52
2001,Kansas,KS,2.65,3.87,5.15,7.52,5.15,7.52
2001,Kentucky,KY,5.15,7.52,5.15,7.52,5.15,7.52
2001,Louisiana,LA,0,0,5.15,7.52,5.15,7.52
2001,Maine,ME,5.15,7.52,5.15,7.52,5.15,7.52
2001,Maryland,MD,5.15,7.52,5.15,7.52,5.15,7.52
2001,Massachusetts,MA,6.75,9.86,5.15,7.52,6.75,9.86
2001,Michigan,MI,5.15,7.52,5.15,7.52,5.15,7.52
2001,Minnesota,MN,4.9,7.16,5.15,7.52,5.15,7.52
2001,Mississippi,MS,0,0,5.15,7.52,5.15,7.52
2001,Missouri,MO,5.15,7.52,5.15,7.52,5.15,7.52
2001,Montana,MT,4,5.84,5.15,7.52,5.15,7.52
2001,Nebraska,NE,5.15,7.52,5.15,7.52,5.15,7.52
2001,Nevada,NV,5.15,7.52,5.15,7.52,5.15,7.52
2001,New Hampshire,NH,5.15,7.52,5.15,7.52,5.15,7.52
2001,New Jersey,NJ,5.15,7.52,5.15,7.52,5.15,7.52
2001,New Mexico,NM,4.25,6.21,5.15,7.52,5.15,7.52
2001,New York,NY,5.15,7.52,5.15,7.52,5.15,7.52
2001,North Carolina,NC,5.15,7.52,5.15,7.52,5.15,7.52
2001,North Dakota,ND,5.15,7.52,5.15,7.52,5.15,7.52
2001,Ohio,OH,2.8,4.09,5.15,7.52,5.15,7.52
2001,Oklahoma,OK,2,2.92,5.15,7.52,5.15,7.52
2001,Oregon,OR,6.5,9.49,5.15,7.52,6.5,9.49
2001,Pennsylvania,PA,5.15,7.52,5.15,7.52,5.15,7.52
2001,Puerto Rico,None,3.61,5.27,5.15,7.52,5.15,7.52
2001,Rhode Island,RI,6.15,8.98,5.15,7.52,6.15,8.98
2001,South Carolina,SC,0,0,5.15,7.52,5.15,7.52
2001,South Dakota,SD,5.15,7.52,5.15,7.52,5.15,7.52
2001,Tennessee,TN,0,0,5.15,7.52,5.15,7.52
2001,Texas,TX,3.35,4.89,5.15,7.52,5.15,7.52
2001,U.S. Virgin Islands,None,4.3,6.28,5.15,7.52,5.15,7.52
2001,Utah,UT,5.15,7.52,5.15,7.52,5.15,7.52
2001,Vermont,VT,6.25,9.13,5.15,7.52,6.25,9.13
2001,Virginia,VA,5.15,7.52,5.15,7.52,5.15,7.52
2001,Washington,WA,6.72,9.81,5.15,7.52,6.72,9.81
2001,West Virginia,WV,5.15,7.52,5.15,7.52,5.15,7.52
2001,Wisconsin,WI,5.15,7.52,5.15,7.52,5.15,7.52
2001,Wyoming,WY,1.6,2.34,5.15,7.52,5.15,7.52
2002,Alabama,AL,0,0,5.15,7.4,5.15,7.4
2002,Alaska,AK,5.65,8.12,5.15,7.4,5.65,8.12
2002,Arizona,AZ,0,0,5.15,7.4,5.15,7.4
2002,Arkansas,AR,5.15,7.4,5.15,7.4,5.15,7.4
2002,California,CA,6.75,9.71,5.15,7.4,6.75,9.71
2002,Colorado,CO,5.15,7.4,5.15,7.4,5.15,7.4
2002,Connecticut,CT,6.7,9.63,5.15,7.4,6.7,9.63
2002,Delaware,DE,6.15,8.84,5.15,7.4,6.15,8.84
2002,District of Columbia,DC,6.15,8.84,5.15,7.4,6.15,8.84
2002,Florida,FL,0,0,5.15,7.4,5.15,7.4
2002,Georgia,GA,5.15,7.4,5.15,7.4,5.15,7.4
2002,Guam,None,5.15,7.4,5.15,7.4,5.15,7.4
2002,Hawaii,HI,5.75,8.27,5.15,7.4,5.75,8.27
2002,Idaho,ID,5.15,7.4,5.15,7.4,5.15,7.4
2002,Illinois,IL,5.15,7.4,5.15,7.4,5.15,7.4
2002,Indiana,IN,5.15,7.4,5.15,7.4,5.15,7.4
2002,Iowa,IA,5.15,7.4,5.15,7.4,5.15,7.4
2002,Kansas,KS,2.65,3.81,5.15,7.4,5.15,7.4
2002,Kentucky,KY,5.15,7.4,5.15,7.4,5.15,7.4
2002,Louisiana,LA,0,0,5.15,7.4,5.15,7.4
2002,Maine,ME,5.75,8.27,5.15,7.4,5.75,8.27
2002,Maryland,MD,5.15,7.4,5.15,7.4,5.15,7.4
2002,Massachusetts,MA,6.75,9.71,5.15,7.4,6.75,9.71
2002,Michigan,MI,5.15,7.4,5.15,7.4,5.15,7.4
2002,Minnesota,MN,4.9,7.05,5.15,7.4,5.15,7.4
2002,Mississippi,MS,0,0,5.15,7.4,5.15,7.4
2002,Missouri,MO,5.15,7.4,5.15,7.4,5.15,7.4
2002,Montana,MT,4,5.75,5.15,7.4,5.15,7.4
2002,Nebraska,NE,5.15,7.4,5.15,7.4,5.15,7.4
2002,Nevada,NV,5.15,7.4,5.15,7.4,5.15,7.4
2002,New Hampshire,NH,5.15,7.4,5.15,7.4,5.15,7.4
2002,New Jersey,NJ,5.15,7.4,5.15,7.4,5.15,7.4
2002,New Mexico,NM,4.25,6.11,5.15,7.4,5.15,7.4
2002,New York,NY,5.15,7.4,5.15,7.4,5.15,7.4
2002,North Carolina,NC,5.15,7.4,5.15,7.4,5.15,7.4
2002,North Dakota,ND,5.15,7.4,5.15,7.4,5.15,7.4
2002,Ohio,OH,2.8,4.03,5.15,7.4,5.15,7.4
2002,Oklahoma,OK,2,2.88,5.15,7.4,5.15,7.4
2002,Oregon,OR,6.5,9.35,5.15,7.4,6.5,9.35
2002,Pennsylvania,PA,5.15,7.4,5.15,7.4,5.15,7.4
2002,Puerto Rico,None,3.61,5.19,5.15,7.4,5.15,7.4
2002,Rhode Island,RI,6.15,8.84,5.15,7.4,6.15,8.84
2002,South Carolina,SC,0,0,5.15,7.4,5.15,7.4
2002,South Dakota,SD,5.15,7.4,5.15,7.4,5.15,7.4
2002,Tennessee,TN,0,0,5.15,7.4,5.15,7.4
2002,Texas,TX,5.15,7.4,5.15,7.4,5.15,7.4
2002,U.S. Virgin Islands,None,4.3,6.18,5.15,7.4,5.15,7.4
2002,Utah,UT,5.15,7.4,5.15,7.4,5.15,7.4
2002,Vermont,VT,6.25,8.99,5.15,7.4,6.25,8.99
2002,Virginia,VA,5.15,7.4,5.15,7.4,5.15,7.4
2002,Washington,WA,6.9,9.92,5.15,7.4,6.9,9.92
2002,West Virginia,WV,5.15,7.4,5.15,7.4,5.15,7.4
2002,Wisconsin,WI,5.15,7.4,5.15,7.4,5.15,7.4
2002,Wyoming,WY,5.15,7.4,5.15,7.4,5.15,7.4
2003,Alabama,AL,0,0,5.15,7.24,5.15,7.24
2003,Alaska,AK,7.15,10.05,5.15,7.24,7.15,10.05
2003,Arizona,AZ,0,0,5.15,7.24,5.15,7.24
2003,Arkansas,AR,5.15,7.24,5.15,7.24,5.15,7.24
2003,California,CA,6.75,9.49,5.15,7.24,6.75,9.49
2003,Colorado,CO,5.15,7.24,5.15,7.24,5.15,7.24
2003,Connecticut,CT,6.9,9.7,5.15,7.24,6.9,9.7
2003,Delaware,DE,6.15,8.65,5.15,7.24,6.15,8.65
2003,District of Columbia,DC,6.15,8.65,5.15,7.24,6.15,8.65
2003,Florida,FL,0,0,5.15,7.24,5.15,7.24
2003,Georgia,GA,5.15,7.24,5.15,7.24,5.15,7.24
2003,Guam,None,5.15,7.24,5.15,7.24,5.15,7.24
2003,Hawaii,HI,6.25,8.79,5.15,7.24,6.25,8.79
2003,Idaho,ID,5.15,7.24,5.15,7.24,5.15,7.24
2003,Illinois,IL,5.15,7.24,5.15,7.24,5.15,7.24
2003,Indiana,IN,5.15,7.24,5.15,7.24,5.15,7.24
2003,Iowa,IA,5.15,7.24,5.15,7.24,5.15,7.24
2003,Kansas,KS,2.65,3.73,5.15,7.24,5.15,7.24
2003,Kentucky,KY,5.15,7.24,5.15,7.24,5.15,7.24
2003,Louisiana,LA,0,0,5.15,7.24,5.15,7.24
2003,Maine,ME,6.25,8.79,5.15,7.24,6.25,8.79
2003,Maryland,MD,5.15,7.24,5.15,7.24,5.15,7.24
2003,Massachusetts,MA,6.75,9.49,5.15,7.24,6.75,9.49
2003,Michigan,MI,5.15,7.24,5.15,7.24,5.15,7.24
2003,Minnesota,MN,4.9,6.89,5.15,7.24,5.15,7.24
2003,Mississippi,MS,0,0,5.15,7.24,5.15,7.24
2003,Missouri,MO,5.15,7.24,5.15,7.24,5.15,7.24
2003,Montana,MT,4,5.62,5.15,7.24,5.15,7.24
2003,Nebraska,NE,5.15,7.24,5.15,7.24,5.15,7.24
2003,Nevada,NV,5.15,7.24,5.15,7.24,5.15,7.24
2003,New Hampshire,NH,5.15,7.24,5.15,7.24,5.15,7.24
2003,New Jersey,NJ,5.15,7.24,5.15,7.24,5.15,7.24
2003,New Mexico,NM,4.25,5.97,5.15,7.24,5.15,7.24
2003,New York,NY,5.15,7.24,5.15,7.24,5.15,7.24
2003,North Carolina,NC,5.15,7.24,5.15,7.24,5.15,7.24
2003,North Dakota,ND,5.15,7.24,5.15,7.24,5.15,7.24
2003,Ohio,OH,2.8,3.94,5.15,7.24,5.15,7.24
2003,Oklahoma,OK,2,2.81,5.15,7.24,5.15,7.24
2003,Oregon,OR,6.9,9.7,5.15,7.24,6.9,9.7
2003,Pennsylvania,PA,5.15,7.24,5.15,7.24,5.15,7.24
2003,Puerto Rico,None,3.61,5.07,5.15,7.24,5.15,7.24
2003,Rhode Island,RI,6.15,8.65,5.15,7.24,6.15,8.65
2003,South Carolina,SC,0,0,5.15,7.24,5.15,7.24
2003,South Dakota,SD,5.15,7.24,5.15,7.24,5.15,7.24
2003,Tennessee,TN,0,0,5.15,7.24,5.15,7.24
2003,Texas,TX,5.15,7.24,5.15,7.24,5.15,7.24
2003,U.S. Virgin Islands,None,4.3,6.04,5.15,7.24,5.15,7.24
2003,Utah,UT,5.15,7.24,5.15,7.24,5.15,7.24
2003,Vermont,VT,6.25,8.79,5.15,7.24,6.25,8.79
2003,Virginia,VA,5.15,7.24,5.15,7.24,5.15,7.24
2003,Washington,WA,7.01,9.85,5.15,7.24,7.01,9.85
2003,West Virginia,WV,5.15,7.24,5.15,7.24,5.15,7.24
2003,Wisconsin,WI,5.15,7.24,5.15,7.24,5.15,7.24
2003,Wyoming,WY,5.15,7.24,5.15,7.24,5.15,7.24
2004,Alabama,AL,0,0,5.15,7.05,5.15,7.05
2004,Alaska,AK,7.15,9.79,5.15,7.05,7.15,9.79
2004,Arizona,AZ,0,0,5.15,7.05,5.15,7.05
2004,Arkansas,AR,5.15,7.05,5.15,7.05,5.15,7.05
2004,California,CA,6.75,9.24,5.15,7.05,6.75,9.24
2004,Colorado,CO,5.15,7.05,5.15,7.05,5.15,7.05
2004,Connecticut,CT,7.1,9.72,5.15,7.05,7.1,9.72
2004,Delaware,DE,6.15,8.42,5.15,7.05,6.15,8.42
2004,District of Columbia,DC,6.15,8.42,5.15,7.05,6.15,8.42
2004,Florida,FL,0,0,5.15,7.05,5.15,7.05
2004,Georgia,GA,5.15,7.05,5.15,7.05,5.15,7.05
2004,Guam,None,5.15,7.05,5.15,7.05,5.15,7.05
2004,Hawaii,HI,6.25,8.56,5.15,7.05,6.25,8.56
2004,Idaho,ID,5.15,7.05,5.15,7.05,5.15,7.05
2004,Illinois,IL,5.5,7.53,5.15,7.05,5.5,7.53
2004,Indiana,IN,5.15,7.05,5.15,7.05,5.15,7.05
2004,Iowa,IA,5.15,7.05,5.15,7.05,5.15,7.05
2004,Kansas,KS,2.65,3.63,5.15,7.05,5.15,7.05
2004,Kentucky,KY,5.15,7.05,5.15,7.05,5.15,7.05
2004,Louisiana,LA,0,0,5.15,7.05,5.15,7.05
2004,Maine,ME,6.25,8.56,5.15,7.05,6.25,8.56
2004,Maryland,MD,5.15,7.05,5.15,7.05,5.15,7.05
2004,Massachusetts,MA,6.75,9.24,5.15,7.05,6.75,9.24
2004,Michigan,MI,5.15,7.05,5.15,7.05,5.15,7.05
2004,Minnesota,MN,4.9,6.71,5.15,7.05,5.15,7.05
2004,Mississippi,MS,0,0,5.15,7.05,5.15,7.05
2004,Missouri,MO,5.15,7.05,5.15,7.05,5.15,7.05
2004,Montana,MT,4,5.48,5.15,7.05,5.15,7.05
2004,Nebraska,NE,5.15,7.05,5.15,7.05,5.15,7.05
2004,Nevada,NV,5.15,7.05,5.15,7.05,5.15,7.05
2004,New Hampshire,NH,5.15,7.05,5.15,7.05,5.15,7.05
2004,New Jersey,NJ,5.15,7.05,5.15,7.05,5.15,7.05
2004,New Mexico,NM,5.15,7.05,5.15,7.05,5.15,7.05
2004,New York,NY,5.15,7.05,5.15,7.05,5.15,7.05
2004,North Carolina,NC,5.15,7.05,5.15,7.05,5.15,7.05
2004,North Dakota,ND,5.15,7.05,5.15,7.05,5.15,7.05
2004,Ohio,OH,2.8,3.83,5.15,7.05,5.15,7.05
2004,Oklahoma,OK,2,2.74,5.15,7.05,5.15,7.05
2004,Oregon,OR,7.05,9.65,5.15,7.05,7.05,9.65
2004,Pennsylvania,PA,5.15,7.05,5.15,7.05,5.15,7.05
2004,Puerto Rico,None,3.61,4.94,5.15,7.05,5.15,7.05
2004,Rhode Island,RI,6.75,9.24,5.15,7.05,6.75,9.24
2004,South Carolina,SC,0,0,5.15,7.05,5.15,7.05
2004,South Dakota,SD,5.15,7.05,5.15,7.05,5.15,7.05
2004,Tennessee,TN,0,0,5.15,7.05,5.15,7.05
2004,Texas,TX,5.15,7.05,5.15,7.05,5.15,7.05
2004,U.S. Virgin Islands,None,4.3,5.89,5.15,7.05,5.15,7.05
2004,Utah,UT,5.15,7.05,5.15,7.05,5.15,7.05
2004,Vermont,VT,6.75,9.24,5.15,7.05,6.75,9.24
2004,Virginia,VA,5.15,7.05,5.15,7.05,5.15,7.05
2004,Washington,WA,7.16,9.8,5.15,7.05,7.16,9.8
2004,West Virginia,WV,5.15,7.05,5.15,7.05,5.15,7.05
2004,Wisconsin,WI,5.15,7.05,5.15,7.05,5.15,7.05
2004,Wyoming,WY,5.15,7.05,5.15,7.05,5.15,7.05
2005,Alabama,AL,0,0,5.15,6.82,5.15,6.82
2005,Alaska,AK,7.15,9.47,5.15,6.82,7.15,9.47
2005,Arizona,AZ,0,0,5.15,6.82,5.15,6.82
2005,Arkansas,AR,5.15,6.82,5.15,6.82,5.15,6.82
2005,California,CA,6.75,8.94,5.15,6.82,6.75,8.94
2005,Colorado,CO,5.15,6.82,5.15,6.82,5.15,6.82
2005,Connecticut,CT,7.1,9.4,5.15,6.82,7.1,9.4
2005,Delaware,DE,6.15,8.15,5.15,6.82,6.15,8.15
2005,District of Columbia,DC,6.6,8.74,5.15,6.82,6.6,8.74
2005,Florida,FL,0,0,5.15,6.82,5.15,6.82
2005,Georgia,GA,5.15,6.82,5.15,6.82,5.15,6.82
2005,Guam,None,5.15,6.82,5.15,6.82,5.15,6.82
2005,Hawaii,HI,6.25,8.28,5.15,6.82,6.25,8.28
2005,Idaho,ID,5.15,6.82,5.15,6.82,5.15,6.82
2005,Illinois,IL,6.5,8.61,5.15,6.82,6.5,8.61
2005,Indiana,IN,5.15,6.82,5.15,6.82,5.15,6.82
2005,Iowa,IA,5.15,6.82,5.15,6.82,5.15,6.82
2005,Kansas,KS,2.65,3.51,5.15,6.82,5.15,6.82
2005,Kentucky,KY,5.15,6.82,5.15,6.82,5.15,6.82
2005,Louisiana,LA,0,0,5.15,6.82,5.15,6.82
2005,Maine,ME,6.35,8.41,5.15,6.82,6.35,8.41
2005,Maryland,MD,5.15,6.82,5.15,6.82,5.15,6.82
2005,Massachusetts,MA,6.75,8.94,5.15,6.82,6.75,8.94
2005,Michigan,MI,5.15,6.82,5.15,6.82,5.15,6.82
2005,Minnesota,MN,4.9,6.49,5.15,6.82,5.15,6.82
2005,Mississippi,MS,0,0,5.15,6.82,5.15,6.82
2005,Missouri,MO,5.15,6.82,5.15,6.82,5.15,6.82
2005,Montana,MT,4,5.3,5.15,6.82,5.15,6.82
2005,Nebraska,NE,5.15,6.82,5.15,6.82,5.15,6.82
2005,Nevada,NV,5.15,6.82,5.15,6.82,5.15,6.82
2005,New Hampshire,NH,5.15,6.82,5.15,6.82,5.15,6.82
2005,New Jersey,NJ,5.15,6.82,5.15,6.82,5.15,6.82
2005,New Mexico,NM,5.15,6.82,5.15,6.82,5.15,6.82
2005,New York,NY,6,7.95,5.15,6.82,6,7.95
2005,North Carolina,NC,5.15,6.82,5.15,6.82,5.15,6.82
2005,North Dakota,ND,5.15,6.82,5.15,6.82,5.15,6.82
2005,Ohio,OH,2.8,3.71,5.15,6.82,5.15,6.82
2005,Oklahoma,OK,2,2.65,5.15,6.82,5.15,6.82
2005,Oregon,OR,7.25,9.6,5.15,6.82,7.25,9.6
2005,Pennsylvania,PA,5.15,6.82,5.15,6.82,5.15,6.82
2005,Puerto Rico,None,3.61,4.78,5.15,6.82,5.15,6.82
2005,Rhode Island,RI,6.75,8.94,5.15,6.82,6.75,8.94
2005,South Carolina,SC,0,0,5.15,6.82,5.15,6.82
2005,South Dakota,SD,5.15,6.82,5.15,6.82,5.15,6.82
2005,Tennessee,TN,0,0,5.15,6.82,5.15,6.82
2005,Texas,TX,5.15,6.82,5.15,6.82,5.15,6.82
2005,U.S. Virgin Islands,None,4.3,5.7,5.15,6.82,5.15,6.82
2005,Utah,UT,5.15,6.82,5.15,6.82,5.15,6.82
2005,Vermont,VT,7,9.27,5.15,6.82,7,9.27
2005,Virginia,VA,5.15,6.82,5.15,6.82,5.15,6.82
2005,Washington,WA,7.35,9.73,5.15,6.82,7.35,9.73
2005,West Virginia,WV,5.15,6.82,5.15,6.82,5.15,6.82
2005,Wisconsin,WI,5.15,6.82,5.15,6.82,5.15,6.82
2005,Wyoming,WY,5.15,6.82,5.15,6.82,5.15,6.82
2006,Alabama,AL,0,0,5.15,6.61,5.15,6.61
2006,Alaska,AK,7.15,9.17,5.15,6.61,7.15,9.17
2006,Arizona,AZ,0,0,5.15,6.61,5.15,6.61
2006,Arkansas,AR,5.15,6.61,5.15,6.61,5.15,6.61
2006,California,CA,6.75,8.66,5.15,6.61,6.75,8.66
2006,Colorado,CO,5.15,6.61,5.15,6.61,5.15,6.61
2006,Connecticut,CT,7.4,9.49,5.15,6.61,7.4,9.49
2006,Delaware,DE,6.15,7.89,5.15,6.61,6.15,7.89
2006,District of Columbia,DC,7,8.98,5.15,6.61,7,8.98
2006,Florida,FL,6.4,8.21,5.15,6.61,6.4,8.21
2006,Georgia,GA,5.15,6.61,5.15,6.61,5.15,6.61
2006,Guam,None,5.15,6.61,5.15,6.61,5.15,6.61
2006,Hawaii,HI,6.75,8.66,5.15,6.61,6.75,8.66
2006,Idaho,ID,5.15,6.61,5.15,6.61,5.15,6.61
2006,Illinois,IL,6.5,8.34,5.15,6.61,6.5,8.34
2006,Indiana,IN,5.15,6.61,5.15,6.61,5.15,6.61
2006,Iowa,IA,5.15,6.61,5.15,6.61,5.15,6.61
2006,Kansas,KS,2.65,3.4,5.15,6.61,5.15,6.61
2006,Kentucky,KY,5.15,6.61,5.15,6.61,5.15,6.61
2006,Louisiana,LA,0,0,5.15,6.61,5.15,6.61
2006,Maine,ME,6.5,8.34,5.15,6.61,6.5,8.34
2006,Maryland,MD,5.15,6.61,5.15,6.61,5.15,6.61
2006,Massachusetts,MA,6.75,8.66,5.15,6.61,6.75,8.66
2006,Michigan,MI,5.15,6.61,5.15,6.61,5.15,6.61
2006,Minnesota,MN,5.25,6.74,5.15,6.61,5.25,6.74
2006,Mississippi,MS,0,0,5.15,6.61,5.15,6.61
2006,Missouri,MO,5.15,6.61,5.15,6.61,5.15,6.61
2006,Montana,MT,4,5.13,5.15,6.61,5.15,6.61
2006,Nebraska,NE,5.15,6.61,5.15,6.61,5.15,6.61
2006,Nevada,NV,5.15,6.61,5.15,6.61,5.15,6.61
2006,New Hampshire,NH,5.15,6.61,5.15,6.61,5.15,6.61
2006,New Jersey,NJ,6.15,7.89,5.15,6.61,6.15,7.89
2006,New Mexico,NM,5.15,6.61,5.15,6.61,5.15,6.61
2006,New York,NY,6.75,8.66,5.15,6.61,6.75,8.66
2006,North Carolina,NC,5.15,6.61,5.15,6.61,5.15,6.61
2006,North Dakota,ND,5.15,6.61,5.15,6.61,5.15,6.61
2006,Ohio,OH,2.8,3.59,5.15,6.61,5.15,6.61
2006,Oklahoma,OK,2,2.57,5.15,6.61,5.15,6.61
2006,Oregon,OR,7.5,9.62,5.15,6.61,7.5,9.62
2006,Pennsylvania,PA,5.15,6.61,5.15,6.61,5.15,6.61
2006,Puerto Rico,None,3.61,4.63,5.15,6.61,5.15,6.61
2006,Rhode Island,RI,6.75,8.66,5.15,6.61,6.75,8.66
2006,South Carolina,SC,0,0,5.15,6.61,5.15,6.61
2006,South Dakota,SD,5.15,6.61,5.15,6.61,5.15,6.61
2006,Tennessee,TN,0,0,5.15,6.61,5.15,6.61
2006,Texas,TX,5.15,6.61,5.15,6.61,5.15,6.61
2006,U.S. Virgin Islands,None,4.3,5.52,5.15,6.61,5.15,6.61
2006,Utah,UT,5.15,6.61,5.15,6.61,5.15,6.61
2006,Vermont,VT,7.25,9.3,5.15,6.61,7.25,9.3
2006,Virginia,VA,5.15,6.61,5.15,6.61,5.15,6.61
2006,Washington,WA,7.63,9.79,5.15,6.61,7.63,9.79
2006,West Virginia,WV,5.15,6.61,5.15,6.61,5.15,6.61
2006,Wisconsin,WI,5.7,7.31,5.15,6.61,5.7,7.31
